ID	Gene ID	Gene Name	Gene Length	Gene Completeness	Cohort Origin	Taxonomic Annotation(Phylum Level)	Taxonomic Annotation(Genus Level)	KEGG Annotation	eggNOG Annotation	Sample Occurence Frequency	Individual Occurence Frequency	KEGG Functional Categories	eggNOG Functional Categories	Cohort Assembled	239	ED50A_GL0021676	17310	Complete	CHN	Bacteroidetes	Bacteroides	K00599	COG4646;COG0827	0.0757695343330703	0.0766355140186916	Amino Acid Metabolism	Transcription;Replication, recombination and repair	CHN
772	T2D-8A_GL0062216	12954	Complete	CHN	Firmicutes	Clostridium	K08600	bactNOG74050	0.378058405682715	0.383177570093458	Enzyme Families	Cell wall/membrane/envelope biogenesis	EUR;CHN
778	V1.CD2-0-PT_GL0052339	12930	Complete	EUR	Firmicutes	Clostridium	K08600	bactNOG74050	0.338595106550908	0.342056074766355	Enzyme Families	Cell wall/membrane/envelope biogenesis	EUR;CHN
780	T2D-144A_GL0021768	12924	Complete	CHN	Firmicutes	Clostridium	K08600	bactNOG74050	0.368587213891081	0.376635514018692	Enzyme Families	Cell wall/membrane/envelope biogenesis	EUR;CHN
827	SZEY-10A_GL0041761	12690	Lack 3'-end	CHN	Firmicutes	Clostridium	K13734	bactNOG74050	0.262036306235201	0.261682242990654	Infectious Diseases	Cell wall/membrane/envelope biogenesis	CHN;USA
839	MH0127_GL0098777	12630	Complete	EUR	Firmicutes	Eubacterium	K01183	COG3401	0.107340173638516	0.113084112149533	Carbohydrate Metabolism	General function prediction only	EUR
916	MH0221_GL0021088	12291	Complete	EUR	Firmicutes	Clostridium	K08600	bactNOG74050	0.28492501973165	0.285046728971963	Enzyme Families	Cell wall/membrane/envelope biogenesis	EUR;CHN
918	O2.CD2-0-PT_GL0035873	12288	Complete	EUR	Firmicutes	Coprobacillus	K14194	COG4932	0.425414364640884	0.423364485981308	Infectious Diseases	Cell wall/membrane/envelope biogenesis	EUR;CHN
931	V1.UC11-5_GL0165743	12270	Complete	EUR	Firmicutes	Clostridium	K14194	firmNOG16264	0.569850039463299	0.55981308411215	Infectious Diseases	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
972	V1.CD31-0_GL0124062	12117	Complete	EUR	Firmicutes	Eubacterium	K01183	COG3401	0.042620363062352	0.0448598130841121	Carbohydrate Metabolism	General function prediction only	EUR
1004	V1.UC26-4_GL0083170	11922	Lack 5'-end	EUR	Firmicutes	Anaerococcus	K13732	COG4932	0.0576164167324388	0.0504672897196262	Infectious Diseases	Cell wall/membrane/envelope biogenesis	EUR
1025	411902.CLOBOL_05732	11844	Complete	SP	Firmicutes	Clostridium	K13734	bactNOG74050	0.439621152328335	0.445794392523365	Infectious Diseases	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
1097	MH0302_GL0071658	11529	Complete	EUR	Firmicutes	Ruminococcus	K03555	COG4646	0.0970797158642463	0.100934579439252	Replication and Repair	Transcription;Replication, recombination and repair	EUR;CHN
1101	159247771-stool2_revised_C476709_1_gene17047	11520	Complete	USA	Firmicutes	Ruminococcus	K00558	COG4646	0.0615627466456196	0.0542056074766355	Amino Acid Metabolism	Transcription;Replication, recombination and repair	EUR;CHN;USA
1106	MH0142_GL0072039	11502	Complete	EUR	Firmicutes	Ruminococcus	K00599	COG4646	0.0789265982636148	0.0831775700934579	Amino Acid Metabolism	Transcription;Replication, recombination and repair	EUR;CHN;USA
1159	HT25A_GL0028033	11364	Complete	CHN	Firmicutes	Ruminococcus	K03555	COG4646	0.0734017363851618	0.0775700934579439	Replication and Repair	Transcription;Replication, recombination and repair	EUR;CHN
1166	MH0069_GL0069486	11352	Complete	EUR	Firmicutes	Ruminococcus	K00558	COG4646	0.142857142857143	0.142056074766355	Amino Acid Metabolism	Transcription;Replication, recombination and repair	EUR;CHN;USA
1168	764447348-stool2_revised_scaffold32622_1_gene34592	11352	Complete	USA	Firmicutes	Ruminococcus	K00558	COG4646	0.0331491712707182	0.0317757009345794	Amino Acid Metabolism	Transcription;Replication, recombination and repair	CHN;USA
1178	SZEY-09A_GL0017175	11334	Complete	CHN	Firmicutes	Ruminococcus	K00558	COG4646	0.0986582478295185	0.0990654205607477	Amino Acid Metabolism	Transcription;Replication, recombination and repair	EUR;CHN;USA
1179	MH0384_GL0009055	11328	Complete	EUR	Firmicutes	Ruminococcus	K00599	COG4646	0.0339384372533544	0.0373831775700935	Amino Acid Metabolism	Transcription;Replication, recombination and repair	EUR
1213	MH0363_GL0114124	11232	Lack 3'-end	EUR	Firmicutes	Ruminococcus	K00599	COG4646	0.129439621152328	0.11214953271028	Amino Acid Metabolism	Transcription;Replication, recombination and repair	EUR;CHN;USA
1223	469595.CSAG_02414	11211	Complete	SP	Proteobacteria	Citrobacter	K01179	COG1404	0.063930544593528	0.0710280373831776	Carbohydrate Metabolism	Posttranslational modification, protein turnover, chaperones	NA
1228	1045856.EcWSU1_03455	11175	Complete	SP	Proteobacteria	Enterobacter	K01179	COG1404	0.0402525651144436	0.0429906542056075	Carbohydrate Metabolism	Posttranslational modification, protein turnover, chaperones	CHN
1229	MH0318_GL0069880	11172	Complete	EUR	Firmicutes	Ruminococcus	K00558	COG4646	0.0489344909234412	0.0467289719626168	Amino Acid Metabolism	Transcription;Replication, recombination and repair	EUR;CHN
1262	T2D-10A_GL0026555	11067	Lack 3'-end	CHN	Firmicutes	Ruminococcus	K00558	COG4646	0.063930544593528	0.0514018691588785	Amino Acid Metabolism	Transcription;Replication, recombination and repair	EUR;CHN;USA
1307	655811.HMPREF0078_0419	10950	Complete	SP	Firmicutes	Anaerococcus	K00599	COG4646;COG0827	0.18232044198895	0.170093457943925	Amino Acid Metabolism	Transcription;Replication, recombination and repair	EUR
1312	556268.OFAG_01164	10932	Complete	SP	Proteobacteria	Oxalobacter	K12549	COG2931	0.00552486187845304	0.00373831775700935	Cellular Processes and Signaling	Secondary metabolites biosynthesis, transport and catabolism	NA
1320	556263.FSEG_02096	10896	Complete	SP	Fusobacteria	Fusobacterium	K15125	bactNOG62301	0.00710339384372534	0.00280373831775701	Infectious Diseases	Intracellular trafficking, secretion, and vesicular transport	NA
1329	V1.UC55-4_GL0251734	10866	Lack 3'-end	EUR	Firmicutes	Ruminococcus	K03555	COG4646	0.0923441199684294	0.0775700934579439	Replication and Repair	Transcription;Replication, recombination and repair	EUR;CHN;USA
1390	SZEY-97A_GL0017439	10737	Complete	CHN	Firmicutes	Coprococcus	K13734	COG4932	0.149171270718232	0.160747663551402	Infectious Diseases	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
1446	716541.ECL_03980	10641	Complete	SP	Proteobacteria	Enterobacter	K13274	COG1404	0.0552486187845304	0.0635514018691589	Enzyme Families	Posttranslational modification, protein turnover, chaperones	CHN
1549	742740.HMPREF9474_00604	10416	Complete	SP	Firmicutes	Clostridium	K14195	COG3209	0.393054459352802	0.396261682242991	Infectious Diseases	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
1572	V1.UC39-4_GL0033490	10362	Lack both ends	EUR	Fusobacteria	Fusobacterium	K15125	bactNOG62301	0.00631412786108919	0.000934579439252336	Infectious Diseases	Intracellular trafficking, secretion, and vesicular transport	EUR
1599	888063.HMPREF9086_3947	10311	Complete	SP	Proteobacteria	Enterobacter	K15125	COG3210	0.0173638516179953	0.0186915887850467	Infectious Diseases	Intracellular trafficking, secretion, and vesicular transport	NA
1635	768724.HMPREF9131_0788	10257	Complete	SP	Firmicutes	Peptoniphilus	K01448	firmNOG10473	0.0149960536700868	0.0130841121495327	Replication and Repair	Cell wall/membrane/envelope biogenesis	NA
1779	V1.CD41-0_GL0055479	10044	Complete	EUR	Proteobacteria	Escherichia	K15125	COG3210	0.095501183898974	0.094392523364486	Infectious Diseases	Intracellular trafficking, secretion, and vesicular transport	EUR;CHN
1804	T2D-142A_GL0130212	10005	Complete	CHN	Proteobacteria	Escherichia	K15125	COG3210	0.121546961325967	0.11588785046729	Infectious Diseases	Intracellular trafficking, secretion, and vesicular transport	EUR;CHN
1811	V1.UC35-0_GL0144483	9990	Complete	EUR	Bacteroidetes	Prevotella	K11021	bactNOG14223	0.149171270718232	0.139252336448598	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
1831	716541.ECL_04451	9966	Complete	SP	Proteobacteria	Enterobacter	K15125	COG3210	0.0386740331491713	0.0448598130841121	Infectious Diseases	Intracellular trafficking, secretion, and vesicular transport	NA
1923	1028307.EAE_09030	9852	Complete	SP	Proteobacteria	Enterobacter	K15125	COG3210	0.00473559589581689	0.00560747663551402	Infectious Diseases	Intracellular trafficking, secretion, and vesicular transport	NA
1936	656390.ERLG_02458	9822	Complete	SP	Proteobacteria	Escherichia	K04786	COG1020;COG3321;COG3319	0.627466456195738	0.641121495327103	Lipid Metabolism	Secondary metabolites biosynthesis, transport and catabolism	EUR;CHN;USA
1948	O2.CD3-0-PT_GL0086851	9801	Complete	EUR	Firmicutes	Clostridium	K15125	COG3209	0.198105761641673	0.186915887850467	Infectious Diseases	Cell wall/membrane/envelope biogenesis	EUR;CHN
1970	MH0189_GL0115402	9765	Complete	EUR	Spirochaetes	Treponema	K00599	COG4646	0.000789265982636148	0.000934579439252336	Amino Acid Metabolism	Transcription;Replication, recombination and repair	EUR
2005	411464.DESPIG_00265	9741	Complete	SP	Proteobacteria	Desulfovibrio	K12240	COG3321	0.203630623520126	0.211214953271028	Metabolism of Terpenoids and Polyketides	Secondary metabolites biosynthesis, transport and catabolism	EUR;CHN;USA
2017	362663.ECP_4580	9729	Complete	SP	Proteobacteria	Escherichia	K15125	COG3210	0.110497237569061	0.107476635514019	Infectious Diseases	Intracellular trafficking, secretion, and vesicular transport	EUR;CHN
2055	638754422-stool2_revised_scaffold4706_1_gene54430	9699	Complete	USA	Firmicutes	Roseburia	K03555	COG4646	0.848460931333859	0.844859813084112	Replication and Repair	Transcription;Replication, recombination and repair	EUR;CHN;USA
2058	V1.CD18-3_GL0015121	9696	Complete	EUR	Firmicutes	Roseburia	K03555	COG4646	0.85240726124704	0.852336448598131	Replication and Repair	Transcription;Replication, recombination and repair	EUR;CHN;USA
2063	550672.ECCG_04242	9693	Complete	SP	Proteobacteria	Escherichia	K15125	COG3210	0.0773480662983425	0.0719626168224299	Infectious Diseases	Intracellular trafficking, secretion, and vesicular transport	EUR
2116	364106.UTI89_C2222	9630	Complete	SP	Proteobacteria	Escherichia	K13614	COG1020;COG3321	0.226519337016575	0.225233644859813	Lipid Metabolism	Secondary metabolites biosynthesis, transport and catabolism	EUR;CHN;USA
2117	478008.ECH7EC869_5848	9630	Complete	SP	Proteobacteria	Escherichia	K15125	COG3210	0.141278610891871	0.142990654205607	Infectious Diseases	Intracellular trafficking, secretion, and vesicular transport	EUR;CHN
2122	MH0277_GL0037182	9621	Complete	EUR	Firmicutes	Clostridium	K13688	COG3459	0.0260457774269929	0.0261682242990654	Glycan Biosynthesis and Metabolism	Carbohydrate transport and metabolism	EUR
2154	V1.CD8-0-PN_GL0043575	9585	Complete	EUR	Actinobacteria	Bifidobacterium	K11533	COG0304;COG2030;COG4981;COG4982;COG0331	0.643251775848461	0.636448598130841	Lipid Metabolism	Lipid transport and metabolism;Secondary metabolites biosynthesis, transport and catabolism	EUR;CHN;USA
2177	469596.HMPREF9488_00634	9555	Complete	SP	Firmicutes	Coprobacillus	K00599	COG4646	0.187845303867403	0.195327102803738	Amino Acid Metabolism	Transcription;Replication, recombination and repair	EUR;CHN;USA
2193	411486.CLOM621_06746	9543	Complete	SP	Firmicutes	Clostridium	K02673	COG3209	0.247040252565114	0.24018691588785	Membrane Transport	Cell wall/membrane/envelope biogenesis	EUR;CHN
2203	717962.CC1_09070	9534	Complete	SP	Firmicutes	Coprococcus	K02673;K11021	COG3209	0.820836621941594	0.795327102803738	Membrane Transport;Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2216	MH0203_GL0167757	9519	Complete	EUR	Actinobacteria	Bifidobacterium	K11533	COG0304;COG2030;COG4981;COG4982;COG0331	0.636937647987372	0.62803738317757	Lipid Metabolism	Lipid transport and metabolism;Secondary metabolites biosynthesis, transport and catabolism	EUR;CHN;USA
2218	866777.HMPREF9228_1796	9519	Complete	SP	Actinobacteria	Bifidobacterium	K11533	COG2030;COG4981;COG0331	0.230465666929755	0.206542056074766	Lipid Metabolism	Lipid transport and metabolism	EUR;CHN
2225	507522.KPK_4110	9507	Complete	SP	Proteobacteria	Klebsiella	K15125	COG3210	0.0765588003157064	0.0897196261682243	Infectious Diseases	Intracellular trafficking, secretion, and vesicular transport	EUR;CHN
2266	944560.HMPREF9058_2408	9453	Complete	SP	Actinobacteria	Actinomyces	K11533	COG0304;COG2030;COG4981;COG4982;COG0331	0.121546961325967	0.107476635514019	Lipid Metabolism	Lipid transport and metabolism;Secondary metabolites biosynthesis, transport and catabolism	NA
2276	DLF014_GL0021865	9438	Complete	CHN	Actinobacteria	Bifidobacterium	K11533	COG2030;COG4981;COG0331	0.25414364640884	0.237383177570093	Lipid Metabolism	Lipid transport and metabolism	EUR;CHN
2302	V1.FI17_GL0125441	9402	Complete	EUR	Actinobacteria	Bifidobacterium	K11533	COG0304;COG2030;COG4981;COG4982;COG0331	0.262825572217837	0.229906542056075	Lipid Metabolism	Lipid transport and metabolism;Secondary metabolites biosynthesis, transport and catabolism	EUR;CHN;USA
2304	511691.SmuNN2025_1660	9402	Complete	SP	Firmicutes	Streptococcus	K04780	COG1020;COG3321	0.0694554064719811	0.0663551401869159	Metabolism of Terpenoids and Polyketides	Secondary metabolites biosynthesis, transport and catabolism	NA
2332	V1.CD7-0-PN_GL0013047	9366	Complete	EUR	Actinobacteria	Bifidobacterium	K11533	COG2030;COG4981;COG0331	0.17837411207577	0.180373831775701	Lipid Metabolism	Lipid transport and metabolism	EUR;CHN
2356	547043.BIFPSEUDO_02712	9339	Complete	SP	Actinobacteria	Bifidobacterium	K11533	COG0304;COG2030;COG4981;COG4982;COG0331	0.458563535911602	0.452336448598131	Lipid Metabolism	Lipid transport and metabolism;Secondary metabolites biosynthesis, transport and catabolism	EUR;CHN
2358	V1.FI05_GL0057846	9336	Complete	EUR	Actinobacteria	Bifidobacterium	K11533	COG0304;COG2030;COG4981;COG4982;COG0331	0.628255722178374	0.614018691588785	Lipid Metabolism	Lipid transport and metabolism;Secondary metabolites biosynthesis, transport and catabolism	EUR;CHN;USA
2365	V1.FI05_GL0155777	9333	Complete	EUR	Actinobacteria	Bifidobacterium	K11533	COG0304;COG2030;COG4981;COG4982;COG0331	0.300710339384373	0.297196261682243	Lipid Metabolism	Lipid transport and metabolism;Secondary metabolites biosynthesis, transport and catabolism	EUR
2372	1042403.BALAC2494_00812	9333	Complete	SP	Actinobacteria	Bifidobacterium	K11533	COG0304;COG2030;COG4981;COG4982;COG0331	0.127861089187056	0.0953271028037383	Lipid Metabolism	Lipid transport and metabolism;Secondary metabolites biosynthesis, transport and catabolism	EUR
2402	888063.HMPREF9086_3537	9297	Complete	SP	Proteobacteria	Enterobacter	K01179	COG1404	0.0323599052880821	0.0364485981308411	Carbohydrate Metabolism	Posttranslational modification, protein turnover, chaperones	NA
2406	V1.CD34-0_GL0016708	9288	Complete	EUR	Bacteroidetes	Prevotella	K11021	COG3209	0.0860299921073402	0.0831775700934579	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2412	764892411-stool1_revised_scaffold23783_2_gene27449	9285	Complete	USA	Firmicutes	Roseburia	K02673	COG3209	0.854775059194949	0.831775700934579	Membrane Transport	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2446	MH0268_GL0185555	9246	Complete	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.250197316495659	0.245794392523364	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2449	V1.UC13-3_GL0111721	9246	Complete	EUR	Firmicutes	Ruminococcus	K11021	COG3209	0.468034727703236	0.466355140186916	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2456	469618.FVAG_02436	9240	Complete	SP	Fusobacteria	Fusobacterium	K15125	COG3210	0.0607734806629834	0.0719626168224299	Infectious Diseases	Intracellular trafficking, secretion, and vesicular transport	CHN
2461	V1.CD21-4_GL0091661	9228	Complete	EUR	Firmicutes	Roseburia	K03555	COG4646	0.868981846882399	0.869158878504673	Replication and Repair	Transcription;Replication, recombination and repair	EUR;CHN;USA
2466	DOM001_GL0010658	9225	Complete	CHN	Bacteroidetes	Bacteroides	K11021	COG3209	0.298342541436464	0.297196261682243	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2480	529507.PMI2600	9216	Complete	SP	Proteobacteria	Proteus	K04786	COG1020;COG3321;COG3319	0.0299921073401736	0.0261682242990654	Lipid Metabolism	Secondary metabolites biosynthesis, transport and catabolism	EUR
2482	V1.UC4-0_GL0106156	9213	Complete	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.277032359905288	0.265420560747664	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2483	SZEY-06A_GL0075600	9213	Complete	CHN	Bacteroidetes	Bacteroides	K11021	COG3209	0.228887134964483	0.223364485981308	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN
2486	SZEY-24A_GL0033737	9210	Complete	CHN	Bacteroidetes	Bacteroides	K11021	COG3209	0.262036306235201	0.25607476635514	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN
2491	MH0455_GL0082214	9198	Complete	EUR	Firmicutes	Pseudoflavonifractor	K03555	COG4646;COG0827	0.123125493291239	0.117757009345794	Replication and Repair	Transcription;Replication, recombination and repair	EUR
2502	V1.CD1-0-PT_GL0051135	9192	Complete	EUR	Firmicutes	Pseudoflavonifractor	K03555	COG4646;COG0827	0.805051302288871	0.78411214953271	Replication and Repair	Transcription;Replication, recombination and repair	EUR;CHN;USA
2506	585054.EFER_3481	9192	Complete	SP	Proteobacteria	Escherichia	K13274	COG1404	0.0197316495659037	0.0233644859813084	Enzyme Families	Posttranslational modification, protein turnover, chaperones	NA
2532	MH0305_GL0001740	9156	Complete	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.277821625887924	0.270093457943925	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN
2537	V1.UC27-0_GL0113027	9156	Complete	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.218626677190213	0.214018691588785	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;USA
2543	T2D-62A_GL0034898	9153	Complete	CHN	Proteobacteria	Escherichia	K15125	COG3210	0.0323599052880821	0.0364485981308411	Infectious Diseases	Intracellular trafficking, secretion, and vesicular transport	CHN
2546	160319967-stool1_revised_scaffold10056_1_gene50544	9150	Complete	USA	Bacteroidetes	Bacteroides	K11021	COG3209	0.273086029992107	0.265420560747664	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2553	MH0289_GL0119091	9144	Lack 5'-end	EUR	Firmicutes	Ruminococcus	K00599	COG4646	0.0615627466456196	0.0607476635514019	Amino Acid Metabolism	Transcription;Replication, recombination and repair	EUR;USA
2556	NLF012_GL0006461	9144	Complete	CHN	Bacteroidetes	Bacteroides	K11021	COG3209	0.249408050513023	0.247663551401869	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	CHN
2561	MH0259_GL0159042	9141	Complete	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.239936858721389	0.237383177570093	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR
2575	158883629-stool1_revised_scaffold1422_2_gene30854	9129	Complete	USA	Bacteroidetes	Bacteroides	K11021	COG3209	0.260457774269929	0.262616822429907	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2583	V1.CD32-0_GL0007047	9120	Complete	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.310970797158642	0.303738317757009	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2591	V1.UC34-0_GL0087044	9114	Complete	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.258089976322021	0.250467289719626	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR
2592	445971.ANASTE_01634	9114	Complete	SP	Firmicutes	Anaerofustis	K11021	COG3209	0.063930544593528	0.0672897196261682	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	NA
2605	MH0387_GL0123083	9102	Complete	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.301499605367009	0.290654205607477	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN
2606	V1.UC56-0_GL0008757	9102	Complete	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.256511444356748	0.253271028037383	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN
2607	NOM009_GL0090390	9102	Complete	CHN	Bacteroidetes	Bacteroides	K11021	COG3209	0.246250986582478	0.249532710280374	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN
2610	DLF006_GL0021235	9099	Complete	CHN	Bacteroidetes	Bacteroides	K11021	COG3209	0.26440410418311	0.261682242990654	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2614	MH0337_GL0066178	9096	Complete	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.260457774269929	0.25607476635514	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR
2618	DOM020_GL0007126	9093	Complete	CHN	Bacteroidetes	Bacteroides	K11021	COG3209	0.247040252565114	0.245794392523364	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2625	MH0041_GL0010549	9087	Complete	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.297553275453828	0.289719626168224	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN
2626	MH0363_GL0049020	9087	Complete	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.26440410418311	0.262616822429907	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2627	MH0394_GL0155447	9087	Lack 3'-end	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.307024467245462	0.300934579439252	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2629	V1.CD1-3-PN_GL0128976	9087	Complete	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.284135753749013	0.275700934579439	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR
2630	V1.FI11_GL0048185	9087	Complete	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.28492501973165	0.281308411214953	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN
2631	SZEY-30A_GL0048394	9087	Complete	CHN	Bacteroidetes	Bacteroides	K11021	COG3209	0.262825572217837	0.254205607476636	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN
2635	MH0140_GL0023020	9081	Complete	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.284135753749013	0.274766355140187	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN
2640	N074A_GL0037287	9078	Complete	CHN	Bacteroidetes	Bacteroides	K11021	COG3209	0.245461720599842	0.246728971962617	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2644	T2D-87A_GL0050819	9075	Complete	CHN	Bacteroidetes	Bacteroides	K11021	COG3209	0.245461720599842	0.246728971962617	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2666	MH0239_GL0144868	9054	Complete	EUR	Firmicutes	Clostridium	K00571	COG4646;COG0827	0.0110497237569061	0.0130841121495327	Genetic Information Processing	Transcription;Replication, recombination and repair	EUR
2678	T2D-59A_GL0087811	9045	Complete	CHN	Proteobacteria	Escherichia	K15125	COG3210	0.0323599052880821	0.0373831775700935	Infectious Diseases	Intracellular trafficking, secretion, and vesicular transport	EUR;CHN
2685	O2.UC40-2_GL0050693	9036	Complete	EUR	Bacteroidetes	Bacteroides	K11021	COG3209	0.249408050513023	0.244859813084112	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN
2696	T2D-110A_GL0110933	9030	Complete	CHN	Bacteroidetes	Bacteroides	K11021	COG3209	0.316495659037095	0.31588785046729	Signaling Molecules and Interaction	Cell wall/membrane/envelope biogenesis	EUR;CHN;USA
2714	MH0014_GL0064807	9015	Lack 3'-end	EUR	Firmicutes	Ruminococcus	K00558	COG4646	0.0994475138121547	0.107476635514019	Amino Acid Metabolism	Transcription;Replication, recombination and repair	EUR;CHN;USA
